1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9998477 -0.01745238 0 0;2.1236E-10 -1.216611E-08 -1 -124;0.01745238 -0.9998477 1.216796E-08 1.508828E-06;0 0 0 1,0.8910065 -0.4539905 0 -484.9261;5.524141E-09 1.084174E-08 -1 -124;0.4539905 0.8910065 1.216796E-08 8.464407;0 0 0 1,0.9925461 -0.1218694 0 -40.31392;1.482902E-09 1.207727E-08 -1 -124;0.1218694 0.9925461 1.216796E-08 235.0057;0 0 0 1,-0.03463935 0.9919415 -0.1218694 -52.98834;-0.9993908 -0.03489948 -9.069812E-11 -124;-0.004253179 0.1217952 0.9925461 338.2305;0 0 0 1,-0.03463935 0.1218694 0.9919415 -52.98834;-0.9993908 -3.339576E-10 -0.03489948 -124;-0.004253179 -0.9925461 0.1217952 338.2305;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9993908 -0.03489947 0 0;4.246556E-10 -1.216055E-08 -1 -124;0.03489947 -0.9993908 1.216796E-08 1.508828E-06;0 0 0 1,0.898794 -0.4383712 0 -484.7046;5.334085E-09 1.093649E-08 -1 -124;0.4383712 0.898794 1.216796E-08 16.92625;0 0 0 1,0.9945219 -0.1045285 0 -36.20636;1.271899E-09 1.210131E-08 -1 -124;0.1045285 0.9945219 1.216796E-08 235.6735;0 0 0 1,-0.0347083 0.993916 -0.1045285 -47.07732;-0.9993908 -0.03489948 -6.66569E-11 -124;-0.003647991 0.1044648 0.9945219 339.1037;0 0 0 1,-0.0347083 0.1045285 0.993916 -47.07732;-0.9993908 -3.579988E-10 -0.03489948 -124;-0.003647991 -0.9945219 0.1044648 339.1037;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9986295 -0.05233593 0 0;6.368218E-10 -1.215129E-08 -1 -124;0.05233593 -0.9986295 1.216796E-08 1.508828E-06;0 0 0 1,0.9063077 -0.4226183 0 -484.3353;5.142404E-09 1.102792E-08 -1 -124;0.4226183 0.9063077 1.216796E-08 25.38293;0 0 0 1,0.9961946 -0.08715577 0 -32.08776;1.060508E-09 1.212166E-08 -1 -124;0.08715577 0.9961946 1.216796E-08 236.2694;0 0 0 1,-0.03476668 0.9955878 -0.08715577 -41.15196;-0.9993908 -0.03489948 -4.630341E-11 -124;-0.003041691 0.08710267 0.9961946 339.8737;0 0 0 1,-0.03476668 0.08715578 0.9955878 -41.15196;-0.9993908 -3.783523E-10 -0.03489948 -124;-0.003041691 -0.9961946 0.08710269 339.8737;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9975641 -0.06975645 0 0;8.48794E-10 -1.213832E-08 -1 -124;0.06975645 -0.9975641 1.216796E-08 1.508828E-06;0 0 0 1,0.9135454 -0.4067367 0 -483.8186;4.949158E-09 1.111599E-08 -1 -124;0.4067367 0.9135454 1.216796E-08 33.83188;0 0 0 1,0.997564 -0.06975653 0 -27.95943;8.487948E-10 1.213832E-08 -1 -124;0.06975653 0.997564 1.216796E-08 236.7935;0 0 0 1,-0.03481447 0.9969563 -0.06975653 -35.21411;-0.9993908 -0.03489948 -2.964118E-11 -124;-0.002434467 0.06971404 0.997564 340.5402;0 0 0 1,-0.03481447 0.06975655 0.9969563 -35.21411;-0.9993908 -3.950145E-10 -0.03489948 -124;-0.002434467 -0.997564 0.06971405 340.5402;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9961947 -0.08715571 0 0;1.060508E-09 -1.212166E-08 -1 -124;0.08715571 -0.9961947 1.216796E-08 1.508828E-06;0 0 0 1,0.9205048 -0.3907312 0 -483.1544;4.754403E-09 1.120067E-08 -1 -124;0.3907312 0.9205048 1.216796E-08 42.27052;0 0 0 1,0.9986295 -0.05233601 0 -23.82256;6.368227E-10 1.215129E-08 -1 -124;0.05233601 0.9986295 1.216796E-08 237.2454;0 0 0 1,-0.03485166 0.9980212 -0.05233601 -29.2655;-0.9993908 -0.03489948 -1.667644E-11 -124;-0.0018265 0.05230413 0.9986295 341.1028;0 0 0 1,-0.03485166 0.05233603 0.9980212 -29.2655;-0.9993908 -4.079792E-10 -0.03489948 -124;-0.0018265 -0.9986295 0.05230414 341.1028;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9945219 -0.1045284 0 0;1.271898E-09 -1.210131E-08 -1 -124;0.1045284 -0.9945219 1.216796E-08 1.508828E-06;0 0 0 1,0.9271838 -0.3746066 0 -482.3431;4.5582E-09 1.128194E-08 -1 -124;0.3746066 0.9271838 1.216796E-08 50.69629;0 0 0 1,0.9993908 -0.03489954 0 -19.6784;4.246565E-10 1.216055E-08 -1 -124;0.03489954 0.9993908 1.216796E-08 237.625;0 0 0 1,-0.03487822 0.998782 -0.03489954 -23.30796;-0.9993908 -0.03489948 -7.412737E-12 -124;-0.001217976 0.03487828 0.9993908 341.5616;0 0 0 1,-0.03487822 0.03489956 0.998782 -23.30796;-0.9993908 -4.172429E-10 -0.03489948 -124;-0.001217976 -0.9993908 0.03487829 341.5616;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9925461 -0.1218693 0 0;1.482902E-09 -1.207727E-08 -1 -124;0.1218693 -0.9925461 1.216796E-08 1.508828E-06;0 0 0 1,0.9335804 -0.358368 0 -481.3849;4.360609E-09 1.135977E-08 -1 -124;0.358368 0.9335804 1.216796E-08 59.10662;0 0 0 1,0.9998477 -0.01745243 0 -15.52825;2.123607E-10 1.216611E-08 -1 -124;0.01745243 0.9998477 1.216796E-08 237.9322;0 0 0 1,-0.03489417 0.9992386 -0.01745243 -17.34331;-0.9993908 -0.03489948 -1.853628E-12 -124;-0.0006090809 0.0174418 0.9998477 341.9164;0 0 0 1,-0.03489417 0.01745244 0.9992386 -17.34331;-0.9993908 -4.22802E-10 -0.03489948 -124;-0.0006090809 -0.9998477 0.01744181 341.9164;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9902681 -0.1391731 0 0;1.693453E-09 -1.204955E-08 -1 -124;0.1391731 -0.9902681 1.216796E-08 1.508828E-06;0 0 0 1,0.9396926 -0.3420202 0 -480.28;4.161689E-09 1.143415E-08 -1 -124;0.3420202 0.9396926 1.216796E-08 67.49894;0 0 0 1,0.9999999 -4.839101E-08 0 -11.37345;5.303403E-16 1.216796E-08 -1 -124;4.839101E-08 0.9999999 1.216796E-08 238.167;0 0 0 1,-0.03489948 0.9993908 -4.839101E-08 -11.37346;-0.9993908 -0.03489948 -8.881784E-16 -124;-1.688821E-09 4.836154E-08 0.9999999 342.167;0 0 0 1,-0.03489948 6.055156E-08 0.9993908 -11.37346;-0.9993908 -4.246548E-10 -0.03489948 -124;-1.688821E-09 -0.9999999 6.05295E-08 342.167;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,0.9998477 -0.01745241 0 0;0.01745241 0.9998477 0 0;0 0 1 0;0 0 0 1,-0.9875379 -0.1564106 0.01745241 2.164098;-0.01723754 -0.00273017 -0.9998477 -123.9811;0.1564344 -0.9876884 1.216796E-08 1.508828E-06;0 0 0 1,0.9453745 -0.3255186 0.01745241 -476.7918;0.01650158 -0.005681937 -0.9998477 -132.3413;0.3255682 0.9455186 1.216796E-08 75.8707;0 0 0 1,0.9996954 0.01744972 0.01745241 -5.049886;0.01744975 0.0003045978 -0.9998477 -124.107;-0.01745237 0.9998477 1.216796E-08 238.3292;0 0 0 1,-0.01744708 0.9996955 0.01744972 -3.235115;-0.9998477 -0.01745505 0.0003045856 -124.0754;0.0006090787 -0.01744174 0.9998477 342.3134;0 0 0 1,-0.01744708 -0.0174497 0.9996955 -3.235115;-0.9998477 -0.0003045858 -0.01745505 -124.0754;0.0006090787 -0.9998477 -0.01744172 342.3134;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,0.9993908 -0.0348995 0 0;0.0348995 0.9993908 0 0;0 0 1 0;0 0 0 1,-0.9842078 -0.1735424 0.0348995 4.327538;-0.03436929 -0.006060245 -0.9993908 -123.9245;0.1736481 -0.9848077 1.216796E-08 1.508828E-06;0 0 0 1,0.9504771 -0.3088288 0.0348995 -473.0133;0.03319139 -0.01078453 -0.9993908 -140.5936;0.309017 0.9510565 1.216796E-08 84.21935;0 0 0 1,0.998782 0.03487822 0.0348995 1.274805;0.03487823 0.001217986 -0.9993908 -124.0311;-0.03489946 0.9993908 1.216796E-08 238.4189;0 0 0 1,2.12597E-05 0.9993916 0.03487822 4.902139;-0.9999993 -2.123984E-05 0.001217974 -123.9044;0.001217973 -0.0348782 0.9993908 342.3555;0 0 0 1,2.12597E-05 -0.03487821 0.9993916 4.902139;-0.9999993 -0.001217974 -2.123982E-05 -123.9044;0.001217973 -0.9993908 -0.03487819 342.3555;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,0.9986295 -0.05233596 0 0;0.05233596 0.9986295 0 0;0 0 1 0;0 0 0 1,-0.9802818 -0.1905475 0.05233596 6.489658;-0.05137439 -0.009986182 -0.9986295 -123.8301;0.190809 -0.9816272 1.216796E-08 1.508828E-06;0 0 0 1,0.9549941 -0.291971 0.05233596 -468.9471;0.05004913 -0.01530154 -0.9986295 -148.7466;0.2923717 0.9563047 1.216796E-08 92.54235;0 0 0 1,0.9972609 0.0522642 0.05233596 7.594996;0.05226423 0.002739063 -0.9986295 -123.7721;-0.05233591 0.9986295 1.216796E-08 238.4359;0 0 0 1,0.01750018 0.9984799 0.0522642 13.03047;-0.9998452 0.01738074 0.00273905 -123.4873;0.001826496 -0.05230403 0.9986295 342.2933;0 0 0 1,0.01750018 -0.05226419 0.9984799 13.03047;-0.9998452 -0.00273905 0.01738074 -123.4873;0.001826496 -0.9986295 -0.05230402 342.2933;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,0.9975641 -0.06975647 0 0;0.06975647 0.9975641 0 0;0 0 1 0;0 0 0 1,-0.9757649 -0.2074052 0.06975647 8.649802;-0.06823213 -0.0145032 -0.9975641 -123.698;0.2079117 -0.9781476 1.216796E-08 1.508828E-06;0 0 0 1,0.9589201 -0.274966 0.06975647 -464.5962;0.06705423 -0.01922748 -0.9975641 -156.7905;0.2756374 0.9612617 1.216796E-08 100.8372;0 0 0 1,0.9951341 0.06958652 0.06975647 13.90494;0.06958655 0.004865974 -0.9975641 -123.3305;-0.06975646 0.9975641 1.216796E-08 238.3802;0 0 0 1,0.03498431 0.9969623 0.06958652 21.14194;-0.9993849 0.03472969 0.004865962 -122.8244;0.002434464 -0.06971397 0.9975641 342.1269;0 0 0 1,0.03498431 -0.0695865 0.9969623 21.14194;-0.9993849 -0.004865961 0.03472969 -122.8244;0.002434464 -0.9975641 -0.06971395 342.1269;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,0.9961947 -0.08715574 0 0;0.08715574 0.9961947 0 0;0 0 1 0;0 0 0 1,-0.9706623 -0.224095 0.08715574 10.80731;-0.08492195 -0.01960579 -0.9961947 -123.5282;0.224951 -0.9743701 1.216796E-08 1.508828E-06;0 0 0 1,0.9622502 -0.2578342 0.08715574 -459.9639;0.08418599 -0.02255756 -0.9961947 -164.7153;0.2588191 0.9659258 1.216796E-08 109.1012;0 0 0 1,0.9924039 0.08682406 0.08715574 20.19892;0.08682409 0.007596131 -0.9961947 -122.7065;-0.08715572 0.9961947 1.216796E-08 238.252;0 0 0 1,0.05246827 0.994841 0.08682406 29.22862;-0.998618 0.05200452 0.007596119 -121.9165;0.00304169 -0.08710263 0.9961947 341.8562;0 0 0 1,0.05246827 -0.08682404 0.994841 29.22862;-0.998618 -0.007596119 0.05200452 -121.9165;0.00304169 -0.9961947 -0.08710261 341.8562;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,0.9945219 -0.1045285 0 0;0.1045285 0.9945219 0 0;0 0 1 0;0 0 0 1,-0.9649804 -0.2405966 0.1045285 12.96153;-0.1014235 -0.02528773 -0.9945219 -123.3207;0.2419219 -0.9702957 1.216796E-08 1.508828E-06;0 0 0 1,0.9649803 -0.2405967 0.1045285 -455.054;0.1014235 -0.02528771 -0.9945219 -172.5111;0.2419219 0.9702957 1.216796E-08 117.3321;0 0 0 1,0.9890738 0.1039558 0.1045285 26.4712;0.1039558 0.01092621 -0.9945219 -121.9008;-0.1045284 0.9945219 1.216796E-08 238.0512;0 0 0 1,0.06994662 0.9921193 0.1039558 37.2826;-0.9975441 0.06918421 0.0109262 -120.7645;0.003647988 -0.1044647 0.9945219 341.4814;0 0 0 1,0.06994662 -0.1039558 0.9921193 37.2826;-0.9975441 -0.0109262 0.06918421 -120.7645;0.003647988 -0.9945219 -0.1044647 341.4814;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,0.9945219 -0.1045285 0 0;0.1045285 0.9945219 0 0;0 0 1 0;0 0 0 1,-0.9606344 -0.2574012 0.1045285 12.96153;-0.1009667 -0.02705397 -0.9945219 -123.3207;0.258819 -0.9659258 1.216796E-08 1.508828E-06;0 0 0 1,0.9690323 -0.2237188 0.1045285 -452.9461;0.1018494 -0.02351378 -0.9945219 -172.2896;0.2249511 0.97437 1.216796E-08 125.5272;0 0 0 1,0.9871089 0.1212017 0.1045285 30.60098;0.1037493 0.01273882 -0.9945219 -121.4667;-0.1218693 0.9925461 1.216796E-08 237.7778;0 0 0 1,0.0700152 0.9901556 0.1212017 43.20596;-0.9975369 0.06897781 0.01273881 -120.1419;0.004253176 -0.1217951 0.9925461 341.0026;0 0 0 1,0.0700152 -0.1212017 0.9901556 43.20596;-0.9975369 -0.01273881 0.06897781 -120.1419;0.004253176 -0.9925461 -0.1217951 341.0026;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,0.9945219 -0.1045285 0 0;0.1045285 0.9945219 0 0;0 0 1 0;0 0 0 1,-0.9559958 -0.2741274 0.1045285 12.96153;-0.1004792 -0.02881196 -0.9945219 -123.3207;0.2756373 -0.9612617 1.216796E-08 1.508828E-06;0 0 0 1,0.9727892 -0.2067728 0.1045285 -450.6964;0.1022443 -0.02173268 -0.9945219 -172.0531;0.2079117 0.9781476 1.216796E-08 133.6841;0 0 0 1,0.9871088 0.1212017 0.1045285 34.72535;0.1037493 0.01273882 -0.9945219 -121.0333;-0.1218693 0.9925461 1.216796E-08 237.4321;0 0 0 1,0.0700152 0.9901555 0.1212017 47.33033;-0.9975369 0.06897782 0.01273881 -119.7084;0.004253176 -0.1217951 0.9925461 340.6568;0 0 0 1,0.0700152 -0.1212017 0.9901555 47.33033;-0.9975369 -0.01273881 0.06897782 -119.7084;0.004253176 -0.9925461 -0.121795 340.6568;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,0.9945219 -0.1045285 0 0;0.1045285 0.9945219 0 0;0 0 1 0;0 0 0 1,-0.9510661 -0.2907701 0.1045285 12.96153;-0.09996106 -0.03056118 -0.9945219 -123.3207;0.2923717 -0.9563048 1.216796E-08 1.508828E-06;0 0 0 1,0.9762498 -0.1897638 0.1045285 -448.3055;0.102608 -0.01994496 -0.9945219 -171.8018;0.190809 0.9816272 1.216796E-08 141.8003;0 0 0 1,0.9871089 0.1212017 0.1045285 38.84309;0.1037493 0.01273882 -0.9945219 -120.6005;-0.1218693 0.9925462 1.216796E-08 237.014;0 0 0 1,0.07001519 0.9901556 0.1212017 51.44807;-0.9975369 0.06897783 0.01273881 -119.2756;0.004253176 -0.1217951 0.9925462 340.2388;0 0 0 1,0.07001519 -0.1212017 0.9901556 51.44807;-0.9975369 -0.01273881 0.06897783 -119.2756;0.004253176 -0.9925462 -0.121795 340.2388;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,0.9945219 -0.1045285 0 0;0.1045285 0.9945219 0 0;0 0 1 0;0 0 0 1,-0.9458466 -0.3073241 0.1045285 12.96153;-0.09941248 -0.03230108 -0.9945219 -123.3207;0.309017 -0.9510565 1.216796E-08 1.508828E-06;0 0 0 1,0.9794129 -0.172697 0.1045285 -445.774;0.1029404 -0.01815117 -0.9945219 -171.5358;0.1736482 0.9848077 1.216796E-08 149.8732;0 0 0 1,0.9871088 0.1212017 0.1045285 42.95296;0.1037493 0.01273882 -0.9945219 -120.1685;-0.1218693 0.9925461 1.216796E-08 236.5237;0 0 0 1,0.0700152 0.9901555 0.1212017 55.55794;-0.9975369 0.06897783 0.01273881 -118.8437;0.004253175 -0.121795 0.9925461 339.7485;0 0 0 1,0.0700152 -0.1212017 0.9901555 55.55794;-0.9975369 -0.01273881 0.06897783 -118.8437;0.004253175 -0.9925461 -0.121795 339.7485;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,0.9945219 -0.1045285 0 0;0.1045285 0.9945219 0 0;0 0 1 0;0 0 0 1,-0.9458466 -0.3073241 0.1045285 12.96153;-0.09941248 -0.03230108 -0.9945219 -123.3207;0.309017 -0.9510565 1.216796E-08 1.508828E-06;0 0 0 1,0.9794129 -0.172697 0.1045285 -445.774;0.1029404 -0.01815117 -0.9945219 -171.5358;0.1736482 0.9848077 1.216796E-08 149.8732;0 0 0 1,0.9890738 0.1039558 0.1045285 42.95296;0.1039559 0.01092621 -0.9945219 -120.1685;-0.1045284 0.9945219 1.216796E-08 236.5237;0 0 0 1,0.06994662 0.9921193 0.1039558 53.76436;-0.9975441 0.06918422 0.01092619 -119.0322;0.003647988 -0.1044647 0.9945219 339.954;0 0 0 1,0.06994662 -0.1039558 0.9921193 53.76436;-0.9975441 -0.01092619 0.06918422 -119.0322;0.003647988 -0.9945219 -0.1044647 339.954;0 0 0 1
