1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9902681 -0.1391731 0 0;1.693453E-09 -1.204955E-08 -1 -124;0.1391731 -0.9902681 1.216796E-08 1.508828E-06;0 0 0 1,0.9205048 -0.3907311 0 -480.28;4.754403E-09 1.120067E-08 -1 -124;0.3907311 0.9205048 1.216796E-08 67.49894;0 0 0 1,0.9986295 -0.05233596 0 -20.94814;6.368223E-10 1.215129E-08 -1 -124;0.05233596 0.9986295 1.216796E-08 262.4738;0 0 0 1,-0.03485166 0.9980212 -0.05233596 -26.39108;-0.9993908 -0.03489948 -1.667644E-11 -124;-0.001826498 0.05230408 0.9986295 366.3312;0 0 0 1,-0.03485166 0.05233597 0.9980212 -26.39108;-0.9993908 -4.079792E-10 -0.03489948 -124;-0.001826498 -0.9986295 0.05230409 366.3312;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9876884 -0.1564344 0 0;1.903489E-09 -1.201816E-08 -1 -124;0.1564344 -0.9876884 1.216796E-08 1.508828E-06;0 0 0 1,0.9205049 -0.3907312 0 -479.0289;4.754403E-09 1.120067E-08 -1 -124;0.3907312 0.9205049 1.216796E-08 75.8707;0 0 0 1,0.9986296 -0.05233597 0 -19.69694;6.368224E-10 1.215129E-08 -1 -124;0.05233597 0.9986296 1.216796E-08 270.8456;0 0 0 1,-0.03485166 0.9980212 -0.05233597 -25.13988;-0.9993908 -0.03489948 -1.667555E-11 -124;-0.001826498 0.05230409 0.9986296 374.703;0 0 0 1,-0.03485166 0.05233598 0.9980212 -25.13988;-0.9993908 -4.079801E-10 -0.03489948 -124;-0.001826498 -0.9986296 0.0523041 374.703;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9848077 -0.1736481 0 0;2.112944E-09 -1.198311E-08 -1 -124;0.1736481 -0.9848077 1.216796E-08 1.508828E-06;0 0 0 1,0.9205048 -0.3907312 0 -477.6318;4.754403E-09 1.120067E-08 -1 -124;0.3907312 0.9205048 1.216796E-08 84.21935;0 0 0 1,0.9986295 -0.05233599 0 -18.29988;6.368223E-10 1.215129E-08 -1 -124;0.05233599 0.9986295 1.216796E-08 279.1942;0 0 0 1,-0.03485166 0.9980212 -0.05233599 -23.74282;-0.9993908 -0.03489948 -1.667644E-11 -124;-0.001826499 0.0523041 0.9986295 383.0517;0 0 0 1,-0.03485166 0.052336 0.9980212 -23.74282;-0.9993908 -4.079792E-10 -0.03489948 -124;-0.001826499 -0.9986295 0.05230412 383.0517;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9816272 -0.190809 0 0;2.321757E-09 -1.19444E-08 -1 -124;0.190809 -0.9816272 1.216796E-08 1.508828E-06;0 0 0 1,0.9205048 -0.3907311 0 -476.0891;4.754403E-09 1.120067E-08 -1 -124;0.3907311 0.9205048 1.216796E-08 92.54235;0 0 0 1,0.9986295 -0.05233596 0 -16.75727;6.368223E-10 1.215129E-08 -1 -124;0.05233596 0.9986295 1.216796E-08 287.5172;0 0 0 1,-0.03485166 0.9980212 -0.05233596 -22.2002;-0.9993908 -0.03489948 -1.667644E-11 -124;-0.001826498 0.05230408 0.9986295 391.3746;0 0 0 1,-0.03485166 0.05233597 0.9980212 -22.2002;-0.9993908 -4.079792E-10 -0.03489948 -124;-0.001826498 -0.9986295 0.05230409 391.3746;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9781476 -0.2079117 0 0;2.529862E-09 -1.190207E-08 -1 -124;0.2079117 -0.9781476 1.216796E-08 1.508828E-06;0 0 0 1,0.9271839 -0.3746066 0 -474.4016;4.5582E-09 1.128194E-08 -1 -124;0.3746066 0.9271839 1.216796E-08 100.8372;0 0 0 1,0.9993908 -0.0348995 0 -11.73684;4.246557E-10 1.216055E-08 -1 -124;0.0348995 0.9993908 1.216796E-08 287.7659;0 0 0 1,-0.03487822 0.998782 -0.0348995 -15.36639;-0.9993908 -0.03489948 -7.412737E-12 -124;-0.001217974 0.03487824 0.9993908 391.7025;0 0 0 1,-0.03487822 0.03489951 0.998782 -15.36639;-0.9993908 -4.172429E-10 -0.03489948 -124;-0.001217974 -0.9993908 0.03487825 391.7025;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9743701 -0.224951 0 0;2.737196E-09 -1.18561E-08 -1 -124;0.224951 -0.9743701 1.216796E-08 1.508828E-06;0 0 0 1,0.9396926 -0.3420202 0 -472.5695;4.161689E-09 1.143415E-08 -1 -124;0.3420202 0.9396926 1.216796E-08 109.1012;0 0 0 1,1 -2.800502E-08 0 -3.662872;2.265654E-16 1.216796E-08 -1 -124;2.800502E-08 1 1.216796E-08 279.7693;0 0 0 1,-0.03489948 0.9993908 -2.800502E-08 -3.662875;-0.9993908 -0.03489948 0 -124;-9.773612E-10 2.798796E-08 1 383.7693;0 0 0 1,-0.03489948 4.016557E-08 0.9993908 -3.662875;-0.9993908 -4.246557E-10 -0.03489948 -124;-9.773612E-10 -1 4.015592E-08 383.7693;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9702957 -0.2419219 0 0;2.943697E-09 -1.180652E-08 -1 -124;0.2419219 -0.9702957 1.216796E-08 1.508828E-06;0 0 0 1,0.9510565 -0.309017 0 -470.5934;3.760108E-09 1.157242E-08 -1 -124;0.309017 0.9510565 1.216796E-08 117.3321;0 0 0 1,0.9993908 0.03489946 0 3.983757;-4.246554E-10 1.216055E-08 -1 -124;-0.03489946 0.9993908 1.216796E-08 271.5316;0 0 0 1,-0.03487822 0.998782 0.03489946 7.613301;-0.9993908 -0.03489948 -7.412737E-12 -124;0.001217973 -0.0348782 0.9993908 375.4683;0 0 0 1,-0.03487822 -0.03489945 0.998782 7.613301;-0.9993908 -4.172429E-10 -0.03489948 -124;0.001217973 -0.9993908 -0.03487819 375.4683;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9659258 -0.258819 0 0;3.149301E-09 -1.175335E-08 -1 -124;0.258819 -0.9659258 1.216796E-08 1.508828E-06;0 0 0 1,0.9612617 -0.2756374 0 -468.474;3.353946E-09 1.16966E-08 -1 -124;0.2756374 0.9612617 1.216796E-08 125.5272;0 0 0 1,0.997564 0.06975648 0 11.19555;-8.487943E-10 1.213832E-08 -1 -124;-0.06975648 0.997564 1.216796E-08 263.0703;0 0 0 1,-0.03481447 0.9969563 0.06975648 18.45023;-0.9993908 -0.03489948 -2.964029E-11 -124;0.002434465 -0.06971399 0.997564 366.8169;0 0 0 1,-0.03481447 -0.06975646 0.9969563 18.45023;-0.9993908 -3.950154E-10 -0.03489948 -124;0.002434465 -0.997564 -0.06971397 366.8169;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9612617 -0.2756373 0 0;3.353945E-09 -1.16966E-08 -1 -124;0.2756373 -0.9612617 1.216796E-08 1.508828E-06;0 0 0 1,0.9702957 -0.2419219 0 -466.2119;2.943698E-09 1.180652E-08 -1 -124;0.2419219 0.9702957 1.216796E-08 133.6841;0 0 0 1,0.9945219 0.1045284 0 17.96563;-1.271898E-09 1.210131E-08 -1 -124;-0.1045284 0.9945219 1.216796E-08 254.4031;0 0 0 1,-0.0347083 0.993916 0.1045284 28.83658;-0.9993908 -0.03489948 -6.66569E-11 -124;0.003647988 -0.1044648 0.9945219 357.8334;0 0 0 1,-0.0347083 -0.1045284 0.993916 28.83658;-0.9993908 -3.579988E-10 -0.03489948 -124;0.003647988 -0.9945219 -0.1044647 357.8334;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9563048 -0.2923717 0 0;3.557568E-09 -1.163628E-08 -1 -124;0.2923717 -0.9563048 1.216796E-08 1.508828E-06;0 0 0 1,0.9781476 -0.2079117 0 -463.8078;2.529863E-09 1.190207E-08 -1 -124;0.2079117 0.9781476 1.216796E-08 141.8003;0 0 0 1,0.9902681 0.1391731 0 24.28782;-1.693453E-09 1.204955E-08 -1 -124;-0.1391731 0.9902681 1.216796E-08 245.5482;0 0 0 1,-0.03455985 0.9896649 0.1391731 38.76182;-0.9993908 -0.03489948 -1.184164E-10 -124;0.004857069 -0.1390883 0.9902681 348.5361;0 0 0 1,-0.03455985 -0.1391731 0.9896649 38.76182;-0.9993908 -3.062393E-10 -0.03489948 -124;0.004857069 -0.9902681 -0.1390883 348.5361;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9510565 -0.309017 0 0;3.760107E-09 -1.157242E-08 -1 -124;0.309017 -0.9510565 1.216796E-08 1.508828E-06;0 0 0 1,0.9848077 -0.1736482 0 -461.2624;2.112946E-09 1.198311E-08 -1 -124;0.1736482 0.9848077 1.216796E-08 149.8732;0 0 0 1,0.9848077 0.1736481 0 30.15662;-2.112944E-09 1.198311E-08 -1 -124;-0.1736481 0.9848077 1.216796E-08 236.5237;0 0 0 1,-0.03436928 0.9842078 0.1736481 48.21603;-0.9993908 -0.03489949 -1.848592E-10 -124;0.006060231 -0.1735424 0.9848077 338.9437;0 0 0 1,-0.03436928 -0.1736481 0.9842078 48.21603;-0.9993908 -2.397965E-10 -0.03489949 -124;0.006060231 -0.9848077 -0.1735423 338.9437;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9455186 -0.3255681 0 0;3.961501E-09 -1.150504E-08 -1 -124;0.3255681 -0.9455186 1.216796E-08 1.508828E-06;0 0 0 1,0.9902681 -0.1391732 0 -458.5765;1.693454E-09 1.204955E-08 -1 -124;0.1391732 0.9902681 1.216796E-08 157.9006;0 0 0 1,0.9781476 0.2079117 0 35.56723;-2.529862E-09 1.190207E-08 -1 -124;-0.2079117 0.9781476 1.216796E-08 227.3479;0 0 0 1,-0.03413685 0.9775518 0.2079117 57.19004;-0.9993908 -0.03489949 -2.658984E-10 -124;0.007256011 -0.207785 0.9781476 329.0753;0 0 0 1,-0.03413685 -0.2079117 0.9775518 57.19004;-0.9993908 -1.587573E-10 -0.03489949 -124;0.007256011 -0.9781476 -0.207785 329.0753;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9396926 -0.3420201 0 0;4.161689E-09 -1.143415E-08 -1 -124;0.3420201 -0.9396926 1.216796E-08 1.508828E-06;0 0 0 1,0.9902681 -0.1391731 0 -455.7509;1.693454E-09 1.204955E-08 -1 -124;0.1391731 0.9902681 1.216796E-08 165.8798;0 0 0 1,0.9781476 0.2079117 0 38.39284;-2.529862E-09 1.190207E-08 -1 -124;-0.2079117 0.9781476 1.216796E-08 235.3271;0 0 0 1,-0.03413685 0.9775517 0.2079117 60.01566;-0.9993908 -0.03489949 -2.658993E-10 -124;0.007256011 -0.207785 0.9781476 337.0545;0 0 0 1,-0.03413685 -0.2079117 0.9775517 60.01566;-0.9993908 -1.587564E-10 -0.03489949 -124;0.007256011 -0.9781476 -0.207785 337.0545;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9335805 -0.3583679 0 0;4.360608E-09 -1.135977E-08 -1 -124;0.3583679 -0.9335805 1.216796E-08 1.508828E-06;0 0 0 1,0.9902681 -0.1391732 0 -452.7865;1.693454E-09 1.204955E-08 -1 -124;0.1391732 0.9902681 1.216796E-08 173.8084;0 0 0 1,0.9781476 0.2079117 0 41.35727;-2.529862E-09 1.190207E-08 -1 -124;-0.2079117 0.9781476 1.216796E-08 243.2559;0 0 0 1,-0.03413685 0.9775518 0.2079117 62.98009;-0.9993908 -0.03489949 -2.658984E-10 -124;0.007256011 -0.207785 0.9781476 344.9832;0 0 0 1,-0.03413685 -0.2079117 0.9775518 62.98009;-0.9993908 -1.587573E-10 -0.03489949 -124;0.007256011 -0.9781476 -0.207785 344.9832;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9271839 -0.3746066 0 0;4.5582E-09 -1.128194E-08 -1 -124;0.3746066 -0.9271839 1.216796E-08 1.508828E-06;0 0 0 1,0.9902681 -0.1391731 0 -449.6841;1.693454E-09 1.204955E-08 -1 -124;0.1391731 0.9902681 1.216796E-08 181.6842;0 0 0 1,0.9781476 0.2079117 0 44.45959;-2.529862E-09 1.190207E-08 -1 -124;-0.2079117 0.9781476 1.216796E-08 251.1316;0 0 0 1,-0.03413685 0.9775517 0.2079117 66.08241;-0.9993908 -0.03489949 -2.658984E-10 -124;0.007256011 -0.207785 0.9781476 352.8589;0 0 0 1,-0.03413685 -0.2079117 0.9775517 66.08241;-0.9993908 -1.587573E-10 -0.03489949 -124;0.007256011 -0.9781476 -0.207785 352.8589;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9205049 -0.3907311 0 0;4.754402E-09 -1.120067E-08 -1 -124;0.3907311 -0.9205049 1.216796E-08 1.508828E-06;0 0 0 1,0.9902681 -0.1391731 0 -446.4449;1.693454E-09 1.204955E-08 -1 -124;0.1391731 0.9902681 1.216796E-08 189.5046;0 0 0 1,0.9781476 0.2079117 0 47.69889;-2.529862E-09 1.190207E-08 -1 -124;-0.2079117 0.9781476 1.216796E-08 258.952;0 0 0 1,-0.03413685 0.9775517 0.2079117 69.32171;-0.9993908 -0.03489949 -2.658984E-10 -124;0.007256011 -0.207785 0.9781476 360.6793;0 0 0 1,-0.03413685 -0.2079117 0.9775517 69.32171;-0.9993908 -1.587573E-10 -0.03489949 -124;0.007256011 -0.9781476 -0.207785 360.6793;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9135455 -0.4067366 0 0;4.949157E-09 -1.111599E-08 -1 -124;0.4067366 -0.9135455 1.216796E-08 1.508828E-06;0 0 0 1,0.9902681 -0.1391732 0 -443.0695;1.693454E-09 1.204955E-08 -1 -124;0.1391732 0.9902681 1.216796E-08 197.2673;0 0 0 1,0.9781476 0.2079117 0 51.07418;-2.529862E-09 1.190207E-08 -1 -124;-0.2079117 0.9781476 1.216796E-08 266.7147;0 0 0 1,-0.03413685 0.9775518 0.2079117 72.697;-0.9993908 -0.03489949 -2.658984E-10 -124;0.00725601 -0.207785 0.9781476 368.442;0 0 0 1,-0.03413685 -0.2079116 0.9775518 72.697;-0.9993908 -1.587573E-10 -0.03489949 -124;0.00725601 -0.9781476 -0.207785 368.442;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9063078 -0.4226182 0 0;5.142404E-09 -1.102792E-08 -1 -124;0.4226182 -0.9063078 1.216796E-08 1.508828E-06;0 0 0 1,0.9902681 -0.1391732 0 -439.5593;1.693454E-09 1.204955E-08 -1 -124;0.1391732 0.9902681 1.216796E-08 204.9698;0 0 0 1,0.9781476 0.2079117 0 54.58447;-2.529862E-09 1.190207E-08 -1 -124;-0.2079117 0.9781476 1.216796E-08 274.4172;0 0 0 1,-0.03413685 0.9775518 0.2079117 76.20728;-0.9993908 -0.03489949 -2.658984E-10 -124;0.00725601 -0.207785 0.9781476 376.1446;0 0 0 1,-0.03413685 -0.2079116 0.9775518 76.20728;-0.9993908 -1.587573E-10 -0.03489949 -124;0.00725601 -0.9781476 -0.207785 376.1446;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9063078 -0.4226182 0 0;5.142404E-09 -1.102792E-08 -1 -124;0.4226182 -0.9063078 1.216796E-08 1.508828E-06;0 0 0 1,0.9902681 -0.1391732 0 -439.5593;1.693454E-09 1.204955E-08 -1 -124;0.1391732 0.9902681 1.216796E-08 204.9698;0 0 0 1,0.9781476 0.2079117 0 54.58447;-2.529862E-09 1.190207E-08 -1 -124;-0.2079117 0.9781476 1.216796E-08 274.4172;0 0 0 1,-0.03413685 0.9775518 0.2079117 76.20728;-0.9993908 -0.03489949 -2.658984E-10 -124;0.00725601 -0.207785 0.9781476 376.1446;0 0 0 1,-0.03413685 -0.2079116 0.9775518 76.20728;-0.9993908 -1.587573E-10 -0.03489949 -124;0.00725601 -0.9781476 -0.207785 376.1446;0 0 0 1
1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,1 0 0 0;0 1 0 0;0 0 1 0;0 0 0 1,-0.9063078 -0.4226182 0 0;5.142404E-09 -1.102792E-08 -1 -124;0.4226182 -0.9063078 1.216796E-08 1.508828E-06;0 0 0 1,0.9902681 -0.1391732 0 -439.5593;1.693454E-09 1.204955E-08 -1 -124;0.1391732 0.9902681 1.216796E-08 204.9698;0 0 0 1,0.9816272 0.1908089 0 54.58447;-2.321756E-09 1.194441E-08 -1 -124;-0.1908089 0.9816272 1.216796E-08 274.4172;0 0 0 1,-0.03425828 0.9810292 0.1908089 74.4286;-0.9993908 -0.03489949 -2.235589E-10 -124;0.006659134 -0.1906927 0.9816272 376.5065;0 0 0 1,-0.03425828 -0.1908089 0.9810292 74.4286;-0.9993908 -2.010968E-10 -0.03489949 -124;0.006659134 -0.9816272 -0.1906927 376.5065;0 0 0 1
